image_id,human_english,human_romanian,AI_english,AI_romanian
768847304996429827-2.jpg,RT @VibingOverHoes: I just wanna thank god 😍 https://t.co/xSpjTnUNMO,PIZZA CALDA,a slice of pepperoni pizza being lifted from a plate,o felie de pizza pepperoni fiind ridicat dintr-o farfurie
768847304996429827-4.jpg,RT @VibingOverHoes: I just wanna thank god 😍 https://t.co/xSpjTnUNMO,Apetisant,a waffle with chicken and fries on it,O vafă cu pui şi cartofi prăjiţi pe ea.
768847321778053120-1.jpg,"RT @RonBaalke: 35 years ago today (1981), Voyager 2 flew by Saturn &amp; its wonderful rings.@NASAVoyager @carolynporco https://t.co/7YCFCjc7RA","Gigantul nost, cu inelul lui",saturn with its rings and its two moons,Saturn cu inelele și cele două luni ale sale
768847388878467072-1.jpg,RT @OracleSecurity: Great read on the digital passport &amp; managing #identity on-prem and in the #cloud https://t.co/Ho6YfUhKxX https://t.co/…,In unele din zilele astea,businessman looking at cityscape from top of building,om de afaceri uitându-se la peisajul orașului din partea de sus a clădirii
768847414048546817-1.jpg,"RT @VisitDublin: Only minutes from the city centre, discover #Dublin's coast &amp; get a taste of what awaits you in these beautiful pics https…",Frumos,a beautiful sunset over the ocean with flowers in bloom,un frumos apus de soare deasupra oceanului cu flori în floare
768847414048546817-3.jpg,"RT @VisitDublin: Only minutes from the city centre, discover #Dublin's coast &amp; get a taste of what awaits you in these beautiful pics https…",VACANTA,a couple walking by a gazebo on a pier,un cuplu de mers pe jos de un foisor pe un dig
768847414048546817-4.jpg,"RT @VisitDublin: Only minutes from the city centre, discover #Dublin's coast &amp; get a taste of what awaits you in these beautiful pics https…","SPORT, DECI SANATATE",a man kiteboarding in the ocean with waves,un om zmeu bording în ocean cu valuri
768847502133063680-1.jpg,It's gorgeous day on the Track!! blue Skies &amp; Rainbows ✌ https://t.co/kl3wz9P8OT,PISTA DE ALERGARE,a running track with a blue sky and clouds,o pistă de alergare cu un cer albastru și nori
768847732824039425-3.jpg,RT @Bangtata7: LEE YEZI IS SO TALENTED MAKNAE SHE CAN RAP DANCE AND SING ❤I STAN TALENT#LunarWorldQueenDay https://t.co/rNCkg4uXaI,"Draguta, m-as insura cu ea daca ea s-ar marita cu mine",a beautiful young woman with long blonde hair,"o femeie frumoasă tânără, cu părul lung blond"
768847757998161920-1.jpg,RT @bluenoterecords: Wishing a very happy 83rd birthday to sound seeker @Wayne_Shorter! https://t.co/63OL9Fz8D5 https://t.co/M8CamUQkjb,"Om puternic, pasiuni puternice",a man in black shirt holding a saxophone,un om în cămaşă neagră care ţine un saxofon
768847862830600192-1.jpg,Love the way she waits for you to come home 😄 @rendola1 🐶 https://t.co/N29ZNsgdCo,Cel mai dragut baiat,a dog sitting on a window sill next to a plant,un câine care stă pe un pervaz lângă o plantă
768847925757693952-2.jpg,RT @electronicarts: .@WestHamUtd's London Stadium is looking amazing in #FIFA17! Check out this side-by-side comparison https://t.co/Ef5SCK…,STADION EXEMPLAR,west ham united stadium,West Ham United Stadium
768848055798030336-1.jpg,Casting organized in Paris on November 15 to choose four actors for my movie THE SLEEPWALKER! So excited! Let's go! https://t.co/TjDksCOeG7,Supravietuire la alt nivel,a small hut made out of sticks in the woods,o colibă mică făcută din beţe în pădure.
768848106100170752-1.jpg,I love yard work! Can't live without it. It is nice if someone else's will do it for me. God Bless Them. https://t.co/UVC7vkGyUg,???????????,a man wearing a bandana,un om care poartă o bandană
768848131286937600-1.jpg,When people make issues about me/you. . . *me be like* hihihi ✌🏻 @whianwamos love you! https://t.co/kv9jMO0EcB,"Noh acuma pe bune, ce sa zic despre asta?",a woman with a shocked face and the words hu?,O femeie cu o faţă şocată şi cuvintele Hu?
768848387139514368-1.jpg,RT @johnpodesta: America's best idea 100 years ago is still our best idea today. Happy birthday to the @NatlParkService. #NPS100 https://t.…,Taram aproape neatins de umanitate,an aerial view of the green water and sky,vedere aeriană a apei verzi și a cerului
768848387139514368-3.jpg,RT @johnpodesta: America's best idea 100 years ago is still our best idea today. Happy birthday to the @NatlParkService. #NPS100 https://t.…,Impresionant ,"yosemite national park, california, usa","Yosemite National Park, California, USA"
768848777201356800-4.jpg,happy birthday to my twin :)) love you! ✊???? @DerekMarcum https://t.co/UiSIuZCkM2,DOUA MINUNATII,a young boy and girl sitting in a chair,un băieţel şi o fată care stau pe un scaun
768848865298616321-1.jpg,RT @toriwagner4: Enjoy this picture of my dog that was happy she found a snake https://t.co/noXAeAwVu7,UN PRIETEN ADEVARAT,a dog standing on the ground with a snake,un câine care stă pe pământ cu un şarpe
768970093241958401-1.jpg,RT @CSNPhilly: Ruiz signed with the Phillies in 1998. He's a World Series Champion.Use #ThanksChooch and let's make it trend. https://t.c…,A INSCRIS,a baseball player is celebrating a home run,Un jucător de baseball sărbătoreşte un home run
769271177189683201-1.jpg,RT @bestofjlawrence: jennifer lawrence at the mockingjay part 1 premiere in los angeles (2014) https://t.co/ahI6tbG7ZE,fata faina,jennifer lawrence in silver dress at the hunger games premiere,Jennifer Lawrence în rochie argintie la premiera Jocurilor foamei
769271177189683201-4.jpg,RT @bestofjlawrence: jennifer lawrence at the mockingjay part 1 premiere in los angeles (2014) https://t.co/ahI6tbG7ZE,Premiere,jennifer lawrence at the premiere of 'mother' in london,"Jennifer Lawrence la premiera ""mamei"" în Londra"
769271193958514688-1.jpg,Deals : https://t.co/UFtcyOHfFg #26632 #7598 DAK Computer Power Controller Surge Protector with Extras$59.99End… https://t.co/lmE2NMB3d6,Depinde de contextul folosit in atribuirea lor,"a box with a computer, mouse, keyboard, and other accessories","o cutie cu un calculator, mouse-ul, tastatura, și alte accesorii"
769271315589136392-1.jpg,RT @EpicOnEtsy: #Rainbow #CatHat #Kawaii Hat #Kitty Ears by AddSomeStitches https://t.co/bkXken7qAl #EpicOnEtsy #Cosplay #kitties https://t…,Caciula ciudata,a rainbow hat with ears on top of a mannequin head,o pălărie curcubeu cu urechi pe partea de sus a unui cap manechin
769271353312763904-1.jpg,#ebay #USA #Deals #4054 NWOT AUTHENTIC MICHAEL KORS LARGE DRAWSTRING PURSE AND COSMETIC BAG https://t.co/FQnfB9mN8y https://t.co/X2FqH0ymcn,Nu prea imi place culoarea aceasta,michael kors jet setter leather bucket bag,Michael Kors jet setter sac găleată din piele
769271357536206848-1.jpg,RT @NFL: Potential to be a top-5 WR in 2016?10 fantasy players worth reaching for: https://t.co/7AsFrSbMRh (via @MarcasG) https://t.co/qv…,Sport greu dar interesant,chargers' josh gordon to miss at least two weeks with hamstring injury,Josh Gordon pentru a pierde cel puțin două săptămâni cu accidentare hamstring
769271378495283201-1.jpg,"#9132 Pack of 100 Round Hardwood Dowel Rods 3/8"" Dia x 36"" Long 7306U C.C. Blue https://t.co/tzLJUwIt8i https://t.co/oEXSNcSvRB",Aranjament,a pile of wooden sticks on a white background,un morman de bețe de lemn pe un fundal alb
769271395293343744-1.jpg,"RT @rourourania80: #Palestine_Marathon in Bethlehem, 4300 runners; 1100 of whom are activists from 50 different nationalities. https://t.co…",fericire datorata colegialitatii,a man pushing a child in a wheelchair in front of a wall,un om împingând un copil într-un scaun cu rotile în fața unui perete
769271395293343744-2.jpg,"RT @rourourania80: #Palestine_Marathon in Bethlehem, 4300 runners; 1100 of whom are activists from 50 different nationalities. https://t.co…",Libertate,a man runs with an israeli flag in front of a wall,Un om aleargă cu un steag israelian în faţa unui zid.
769271395293343744-4.jpg,"RT @rourourania80: #Palestine_Marathon in Bethlehem, 4300 runners; 1100 of whom are activists from 50 different nationalities. https://t.co…",maraton pe langa puscarie,three women running in front of a wall,Trei femei alergând în faţa unui zid
769271403681939456-1.jpg,RT @v8_5000: @lexuspilot Good morning Lenny😎👍🏻from Japan🇯🇵 https://t.co/UtvGm8h89d,turist,a woman posing next to a blue sports car,o femeie care pozează lângă o maşină sport albastră
769271407855472640-1.jpg,RT @directmx: Team USA Des Nations bikes for 2016 https://t.co/nEU0B3yIsm,motocross,a white tent,un cort alb
769271420446703621-1.jpg,RT @AmericanIndian8: ACLU OF ND TO GOVERNOR DALRYMPLE &amp; MORTON CO. SHERIFF:PROTECT FIRST AMENDMENT RIGHTS https://t.co/mBLLXh6gcg #NoDAPL h…,Haos în America,a sign that says free speech in america,un semn care spune libertatea de exprimare în America
769271441392926720-1.jpg,RT @B2STera: [VIDEO] 160824 MNET D-Day_BEAST Concerthttps://t.co/F3Ft6NBc3O https://t.co/aGdoGnuaIs,Trupa asiatică,[mv] phy beast - the best,[Mv] Fiara - cel mai bun
769271441393090560-1.jpg,RT @ValaAfshar: Her code got humans on the moon —and invented software itself. #WomensEqualityDay https://t.co/8VLckKs7WQ https://t.co/8nLv…,Imi plac cartile,a woman standing next to a stack of books,o femeie care stă lângă un teanc de cărţi
769271441430806528-1.jpg,RT @virginrecords: Pre-order @bastilledan's #WildWorld from @newburycomics to grab a signed CD booklet: https://t.co/dYn2ibkcpX https://t.c…,o fi vreun actor ceva,four men sitting at a table with a bunch of cards,patru bărbaţi stând la o masă cu o grămadă de cărţi
769271449798316032-1.jpg,RT @GamingShopUSA: PS4 Giveaway 1. RT this2. Follow me 3. Winner chosen @ 20 RT's@YTRetweets @NightRTs @ShoutGamers @DNR_CREW https:/…,Jocuri video,a box of the call of duty black ops 3,o cutie a apelului de serviciu Black Ops 3
769271474964140032-1.jpg,RT @Footy_Jokes: New Champions League ball (via @adidasfootball) https://t.co/ajNZcxWm30,Minge de fotbal,adidas rugby ball,adidas rugby ball
769271474968530944-1.jpg,Flashback Friday https://t.co/7axYQEiigp,actor,a man with dreadlocks sitting on a chair,un om cu cucuie stând pe un scaun
769271646922412032-1.jpg,RT @philcoverdale1: Cellino out sign spotted at the pdc darts in Perth australia #lufc https://t.co/5qaqCQhBVQ,E prima data la televizor ,a tv screen showing a man holding up a sign,un ecran TV care arată un om care deține un semn
769271655310831617-1.jpg,"RT @followchantel: ""Nobody's free until everybody's free."" Fannie Lou Hamer #WomensEqualityDay https://t.co/f6oKxFOmEC","Tristețe, sinceritate ",a woman sitting at a table with a knife and fork,o femeie care stă la o masă cu un cuţit şi o furculiţă
769271680468385797-1.jpg,Go watch @KianLawley 's new video ????             &amp; give it a thumbs up ????https://t.co/EQplyYInlj https://t.co/UbgMgbvv9x,Vlog,two young men sitting at a table in a living room,doi tineri stând la o masă într-o sufragerie
769271680481058816-2.jpg,RT @StephenTweeted: When yer da takes on the young team outside the pub. https://t.co/9LbbjhFdDT,Bătut,a man with a beard and a cup of tea,un om cu barbă şi o ceaşcă de ceai
769271697274830848-1.jpg,"RT @WilderWildcats: ""quick challenge"" in stem lab designed a device to remove a fruit roll up from the wall without using their hands https…",Creativitate,students working on a project in the classroom,studenții care lucrează la un proiect în clasă
769271697274830848-2.jpg,"RT @WilderWildcats: ""quick challenge"" in stem lab designed a device to remove a fruit roll up from the wall without using their hands https…",copii,a group of kids posing for a picture,un grup de copii care pozează pentru o poză
769271697279115264-1.jpg,RT @SMent_EXO: 160825 SBS PD Note update: Moon Lovers Press Con with #EXO Baekhyunhttps://t.co/O4vpCV9ophhttps://t.co/D8ziKVNktk https://…,BTSS,a man in a suit standing in front of a wall,un om într-un costum în picioare în fața unui perete
769271705646891008-1.jpg,We had a chat with ISSUES' Skyler Acord!Our discussion can be read here:https://t.co/hksGzzKsBZ https://t.co/dggiuDMmJu,Trupa de muzică,the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the 1975 – the,"1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975, 1975."
769271743382822912-1.jpg,Jeremy Corbyn pledges to reverse arts cuts https://t.co/aR6W7bW4xw #ClassicalMusic https://t.co/Qk1JgSUzTS,Discurs,jeremy corbyn's speech at the labour conference,discursul lui Jeremy Corbyn la conferinţa de muncă
769271818913996800-1.jpg,RT @URGENTPODR: NEW PICTURES!! BUFFY - A1085771 - Follow me here for more info and status updates: https://t.co/tZD1o3sxAl https://t.co/k…,matza flamanda,a cat sitting on a bed with a white blanket,o pisică aşezată pe un pat cu o pătură albă
769271860848656384-1.jpg,"Authentic Pandora Sterling Silver Bangle With Pandora Lock 7.5"" Tavel Box  https://t.co/H4lEEzQbES https://t.co/OnV62QqEja",Mi se pare draguta,a silver bracelet and ring set in a box,o brățară de argint și inel stabilite într-o cutie
769271948908134402-1.jpg,RT @astrologyynow: the signs as gems libra ♎️ https://t.co/YR4i6lKu6m,cristal lecuitor,a person holding a purple and blue crystal,o persoană care deține un cristal purpuriu și albastru
769272108295651328-1.jpg,@chordoverstreet I 😍 Homeland. Only get better if you do a duet w/@MsAmberPRiley. Ur voices are🤗 https://t.co/yqt1vKYY7w,dragoste inter-rasială,a young man and woman standing in front of a stage,un tânăr bărbat şi o femeie stând în faţa unei scene
769272112506867712-1.jpg,"RT @bet365: 2 games for Bayern this season,2 hat-tricks for Lewandowski this season.Looks like he's borrowed a magic 🎩... 🤔 https://t.co…",Pare fericit,a bald man is laughing while wearing a blue jacket,Un om chel râde în timp ce poartă o jachetă albastră.
